Timestamp,Milliseconds,X,Y,Z
2019-10-30 20:54:30,4,-1.664566,2.9231415,8.818893
2019-10-30 20:54:30,13,-2.1529846,2.968628,6.8221283
2019-10-30 20:54:30,22,-2.0213013,2.8560944,6.8197327
2019-10-30 20:54:30,33,-0.9917908,2.9901733,9.424622
2019-10-30 20:54:30,42,-0.7810974,3.320572,9.549118
2019-10-30 20:54:30,52,-0.74757385,2.985382,10.190765
2019-10-30 20:54:30,63,-0.07720947,2.731598,10.073456
2019-10-30 20:54:30,73,0.9499054,2.1210785,9.618546
2019-10-30 20:54:30,82,1.6226807,2.020523,8.9266205
2019-10-30 20:54:30,92,2.4797974,2.8321533,7.04718
2019-10-30 20:54:30,102,2.80542,3.8449097,4.9977417
2019-10-30 20:54:30,113,2.9754028,4.4889374,2.8621216
2019-10-30 20:54:30,122,2.561203,4.9558105,0.314682
2019-10-30 20:54:30,133,2.0177155,4.936661,-0.44667053
2019-10-30 20:54:30,142,0.8230133,4.8720093,-0.09233093
2019-10-30 20:54:30,152,-1.992569,3.696457,3.9155579
2019-10-30 20:54:30,163,-1.1713562,2.7028656,5.529251
2019-10-30 20:54:30,172,0.29629517,1.1538239,7.073517
2019-10-30 20:54:30,182,0.55007935,0.6965332,8.220337
2019-10-30 20:54:30,193,0.61231995,0.15304565,7.7534637
2019-10-30 20:54:30,202,0.51416016,0.45950317,6.4007416
2019-10-30 20:54:30,212,0.636261,1.4650726,5.2180023
2019-10-30 20:54:30,222,1.0025787,2.1067047,4.7511444
2019-10-30 20:54:30,233,1.1151123,2.6286469,5.2611084
2019-10-30 20:54:30,242,1.5843658,3.0189056,8.457367
2019-10-30 20:54:30,254,0.34178162,3.399582,14.021484
2019-10-30 20:54:30,263,1.6849213,4.1848755,9.778961
2019-10-30 20:54:30,273,0.99539185,4.5248566,5.960205
2019-10-30 20:54:30,282,0.119125366,4.3835907,5.141388
2019-10-30 20:54:30,293,-0.59913635,3.6150665,5.0839386
2019-10-30 20:54:30,303,-1.1976929,3.028473,7.643341
2019-10-30 20:54:30,312,-0.9558716,2.8800354,11.7901
2019-10-30 20:54:30,322,0.22207642,2.9710236,12.077393
2019-10-30 20:54:30,332,0.40641785,2.640625,9.927399
2019-10-30 20:54:30,343,-0.20649719,2.0468597,10.224289
2019-10-30 20:54:30,352,0.39924622,1.0820007,8.964935
2019-10-30 20:54:30,362,1.9434967,0.30387878,8.25386
2019-10-30 20:54:30,373,4.0575867,0.23205566,7.686432
2019-10-30 20:54:30,382,5.170883,0.79229736,7.2267456
2019-10-30 20:54:30,392,5.419876,1.8553162,6.2570953
2019-10-30 20:54:30,403,5.331299,2.02771,5.948242
2019-10-30 20:54:30,412,4.5364227,2.379654,4.588333
2019-10-30 20:54:30,423,3.9905396,2.7938538,4.2148438
2019-10-30 20:54:30,432,3.2172241,2.3461304,4.267517
2019-10-30 20:54:30,443,3.1238403,1.4291534,4.224411
2019-10-30 20:54:30,452,3.4710083,0.7300415,4.3728485
2019-10-30 20:54:30,462,4.1725006,0.27514648,5.081543
2019-10-30 20:54:30,472,4.2347565,-0.081588745,5.680084
2019-10-30 20:54:30,482,4.565155,-0.1438446,6.0966797
2019-10-30 20:54:30,493,5.1636963,0.011779785,6.348068
2019-10-30 20:54:30,502,6.4398193,0.46669006,6.860428
2019-10-30 20:54:30,513,8.364746,1.3333893,7.607422
2019-10-30 20:54:30,522,9.497208,2.5400696,7.8348694
2019-10-30 20:54:30,532,9.454117,3.344513,8.7087555
2019-10-30 20:54:30,543,9.121323,3.5599976,8.936203
2019-10-30 20:54:30,552,8.680786,3.308609,8.78537
2019-10-30 20:54:30,563,7.842819,2.5711823,8.440598
2019-10-30 20:54:30,572,7.1724396,2.142624,8.821289
2019-10-30 20:54:30,582,7.6273346,2.0133362,9.522781
2019-10-30 20:54:30,593,9.729446,1.86969,10.042328
2019-10-30 20:54:30,602,12.533051,1.2280426,10.147675
2019-10-30 20:54:30,612,15.844238,-0.26834106,9.043945
2019-10-30 20:54:30,623,17.711716,-2.0184937,7.79657
2019-10-30 20:54:30,632,18.137878,-3.241928,7.8947296
2019-10-30 20:54:30,642,18.475464,-3.5268402,9.702347
2019-10-30 20:54:30,653,19.46666,-3.0647583,12.379059
2019-10-30 20:54:30,662,21.511307,-2.2698822,14.768478
2019-10-30 20:54:30,672,23.285416,-1.834137,15.043808
2019-10-30 20:54:30,683,24.927841,-1.7886505,13.964035
2019-10-30 20:54:30,692,25.387527,-2.0735626,12.515533
2019-10-30 20:54:30,702,24.257462,-2.6409912,11.114929
2019-10-30 20:54:30,713,21.099503,-3.4119263,9.733475
2019-10-30 20:54:30,723,19.873672,-3.5460052,9.484482
2019-10-30 20:54:30,732,18.71968,-3.4502258,9.448563
2019-10-30 20:54:30,743,16.52658,-2.3058014,9.980072
2019-10-30 20:54:30,752,15.863388,-1.3313599,10.037537
2019-10-30 20:54:30,763,14.833878,-0.23721313,9.989655
2019-10-30 20:54:30,772,13.191467,1.1562195,9.460541
2019-10-30 20:54:30,782,11.094147,2.5927277,8.747055
2019-10-30 20:54:30,792,8.513199,3.6078796,8.012039
2019-10-30 20:54:30,803,5.008087,4.3620453,6.2259674
2019-10-30 20:54:30,813,3.0017395,4.7020264,5.026474
2019-10-30 20:54:30,822,1.814209,4.89357,3.9897766
2019-10-30 20:54:30,832,0.4878235,5.049179,2.318634
2019-10-30 20:54:30,843,-0.68533325,4.9007416,0.64268494
2019-10-30 20:54:30,852,-1.2168427,4.5871124,-0.47540283
2019-10-30 20:54:30,863,-0.9367218,4.1657257,-1.1697235
2019-10-30 20:54:30,872,-0.5345001,3.8927917,-0.99972534
2019-10-30 20:54:31,883,0.06645203,3.6150665,-0.26231384
2019-10-30 20:54:31,892,0.7607727,3.3229675,0.34820557
2019-10-30 20:54:31,903,1.7088776,2.9375,0.7743683
2019-10-30 20:54:31,912,2.4127655,2.4203491,1.4279938
2019-10-30 20:54:31,922,3.0304718,1.8984222,1.844574
2019-10-30 20:54:31,932,3.2938385,1.1322784,1.1574402
