Timestamp,Milliseconds,X,Y,Z
2019-10-30 20:53:55,2,1.3355105,1.8085475,-0.11226177
2019-10-30 20:53:55,13,1.0937486,1.7452762,-1.6797361
2019-10-30 20:53:55,23,0.89418805,1.6779089,-2.0452657
2019-10-30 20:53:55,33,0.6563121,1.6086316,-2.5446982
2019-10-30 20:53:55,43,0.5250666,1.594069,-2.8138542
2019-10-30 20:53:55,53,0.67168367,1.6620004,-2.8708425
2019-10-30 20:53:55,63,0.95410085,1.7301278,-2.8371925
2019-10-30 20:53:55,73,1.1971539,1.7363756,-2.7928205
2019-10-30 20:53:55,83,1.4577508,1.7195137,-2.8816075
2019-10-30 20:53:55,93,1.8339508,1.6704774,-3.1798253
2019-10-30 20:53:55,103,1.8679689,1.6582823,-3.27672
2019-10-30 20:53:55,113,1.8313949,1.582653,-3.3001971
2019-10-30 20:53:55,123,1.6850895,1.484334,-3.2883492
2019-10-30 20:53:55,132,1.3366342,1.1863704,-3.2637153
2019-10-30 20:53:55,143,1.2309668,0.8602209,-3.152357
2019-10-30 20:53:55,152,1.1878418,0.71639633,-3.074314
2019-10-30 20:53:55,162,0.85109466,0.42741466,-3.1021447
2019-10-30 20:53:55,173,0.8694197,0.43169975,-3.4216733
2019-10-30 20:53:55,182,1.0150714,0.47750926,-3.7327461
2019-10-30 20:53:55,193,1.2424281,0.48295474,-4.0248227
2019-10-30 20:53:55,202,1.449975,0.5342331,-4.115722
2019-10-30 20:53:55,213,1.4979125,0.6107888,-3.9388514
2019-10-30 20:53:55,222,1.4378804,0.66116786,-3.6883717
2019-10-30 20:53:55,233,1.277586,0.5275619,-3.4275894
2019-10-30 20:53:55,242,1.348492,0.42182064,-3.1323614
2019-10-30 20:53:55,253,1.6568457,0.1041131,-2.8525352
2019-10-30 20:53:55,262,1.7455573,-0.655818,-2.330141
2019-10-30 20:53:55,273,1.6804969,-0.45410836,-1.3375807
2019-10-30 20:53:55,282,1.1072445,-0.4478736,-0.2708931
2019-10-30 20:53:55,292,0.68537325,-0.3231088,0.36853313
2019-10-30 20:53:55,303,0.1841054,-0.070469975,0.4659481
2019-10-30 20:53:55,312,-0.39514494,0.18854415,0.7247076
2019-10-30 20:53:55,322,-0.6429479,0.16452086,1.2777042
2019-10-30 20:53:55,333,-0.57366467,-0.082402945,1.7402115
2019-10-30 20:53:55,342,-0.0017541051,-0.6991142,2.6555767
2019-10-30 20:53:55,353,0.6560393,-1.3156573,2.9788523
2019-10-30 20:53:55,362,0.76987135,-1.5241748,2.9691782
2019-10-30 20:53:55,372,0.33256236,-1.3121328,3.1259146
2019-10-30 20:53:55,382,-0.2658779,-0.91502404,2.8565607
2019-10-30 20:53:55,393,-0.61378735,-0.8010226,1.7383909
2019-10-30 20:53:55,402,-0.6223302,-1.0734181,0.040533066
2019-10-30 20:53:55,412,-0.13383639,-1.4470325,-1.3182573
2019-10-30 20:53:55,422,0.7320885,-1.6469688,-1.9940763
2019-10-30 20:53:55,432,1.5285358,-1.6322002,-2.5378594
2019-10-30 20:53:55,443,1.9729106,-1.2062588,-2.4755325
2019-10-30 20:53:55,452,2.02945,-0.6190289,-2.0667014
2019-10-30 20:53:55,462,1.6291393,-0.34236646,-0.91333675
2019-10-30 20:53:55,473,0.79351604,-0.53745115,1.7136059
2019-10-30 20:53:55,483,-0.06154953,-1.439334,5.1497326
2019-10-30 20:53:55,492,-0.91343725,-2.280064,6.7259007
2019-10-30 20:53:55,502,-1.285532,-2.8770125,7.6611567
2019-10-30 20:53:55,512,-1.3622811,-3.1071873,7.893284
2019-10-30 20:53:55,523,-1.2077754,-2.8975058,7.1582813
2019-10-30 20:53:55,532,-1.1138606,-2.5897722,6.7419367
2019-10-30 20:53:55,542,-0.966162,-1.768341,5.1331882
2019-10-30 20:53:55,553,-0.4962973,-0.9214946,3.4468288
2019-10-30 20:53:55,562,0.003930688,-0.057922006,1.7614222
