Timestamp,Milliseconds,X,Y,Z
2019-10-30 20:55:05,1,0.07216827,-0.37794548,0.039561223
2019-10-30 20:55:05,11,0.15419355,-0.28473493,0.266995
2019-10-30 20:55:05,22,0.106789336,-0.3928592,0.384174
2019-10-30 20:55:05,32,0.12756197,-0.5835414,0.48430875
2019-10-30 20:55:05,41,0.14407356,-0.5862045,0.5263867
2019-10-30 20:55:05,52,0.11797461,-0.69113296,0.57698673
2019-10-30 20:55:05,61,0.0727009,-0.7875393,0.56633407
2019-10-30 20:55:05,71,0.002926146,-0.812573,0.5397025
2019-10-30 20:55:05,81,-0.0583265,-0.90098983,0.57964987
2019-10-30 20:55:05,91,-0.06258757,-1.1507941,0.5940309
2019-10-30 20:55:05,101,0.11211565,-1.1385436,0.5903025
2019-10-30 20:55:05,111,0.5355579,-1.1023246,0.61480355
2019-10-30 20:55:05,122,0.6607264,-1.2919415,0.62652147
2019-10-30 20:55:05,131,0.6575306,-1.3505311,0.49123296
2019-10-30 20:55:05,141,0.65806323,-1.2242974,0.31120342
2019-10-30 20:55:05,151,0.677238,-1.0160383,0.16313179
2019-10-30 20:55:05,161,0.6910865,-0.75132036,0.0677907
2019-10-30 20:55:05,172,0.6846948,-0.43813288,0.059268598
2019-10-30 20:55:05,181,0.66978115,-0.13932648,0.1466202
2019-10-30 20:55:05,191,0.6506064,0.1488273,0.2664624
2019-10-30 20:55:05,201,0.5110569,0.63139164,0.32664976
2019-10-30 20:55:05,211,0.406661,1.0969118,0.30854025
2019-10-30 20:55:05,221,0.35020205,1.3978488,0.27019078
2019-10-30 20:55:05,232,0.26711148,1.451112,0.19562232
2019-10-30 20:55:05,241,0.24367568,1.3877288,0.15620756
2019-10-30 20:55:05,251,0.15845461,0.8444444,0.01665806
2019-10-30 20:55:05,261,0.12117039,0.42952424,-0.07442198
2019-10-30 20:55:05,271,0.1398125,0.19356835,-0.14579463
2019-10-30 20:55:05,282,0.21597885,0.16693678,-0.18254621
2019-10-30 20:55:05,291,0.2910799,0.29743156,-0.21024308
2019-10-30 20:55:05,301,0.3395494,0.44497055,-0.25178835
2019-10-30 20:55:05,311,0.3667136,0.52220213,-0.29972517
2019-10-30 20:55:05,321,0.3645831,0.48811376,-0.33967257
2019-10-30 20:55:05,331,0.3262336,0.3570863,-0.35085785
2019-10-30 20:55:05,341,0.23568621,0.15308835,-0.33647677
2019-10-30 20:55:05,352,0.097201966,-0.06369278,-0.31197575
2019-10-30 20:55:05,361,-0.03329281,-0.28207177,-0.27522415
2019-10-30 20:55:05,371,-0.14088443,-0.4764824,-0.24326624
2019-10-30 20:55:05,381,-0.21811603,-0.61709714,-0.23208098
2019-10-30 20:55:05,391,-0.26498762,-0.7103077,-0.25551674
2019-10-30 20:55:05,401,-0.29854342,-0.7768867,-0.32316098
2019-10-30 20:55:05,412,-0.3182508,-0.822693,-0.40465364
2019-10-30 20:55:05,421,-0.27830344,-0.73001504,-0.40891472
2019-10-30 20:55:05,431,-0.12597074,-0.38593498,-0.14206621
2019-10-30 20:55:05,441,0.1227683,-0.08286752,0.3527487
2019-10-30 20:55:05,451,0.3944105,0.15468624,0.7783215
2019-10-30 20:55:05,461,0.5243727,0.14989255,0.8667384
2019-10-30 20:55:05,472,0.4498042,-0.08712857,0.6851109
2019-10-30 20:55:05,481,0.32942942,-0.2032423,0.51360357
2019-10-30 20:55:05,491,0.26764414,-0.20590547,0.47631928
2019-10-30 20:55:05,501,0.22183779,-0.1830023,0.49123296
2019-10-30 20:55:05,511,0.14407356,-0.14944649,0.49229822
2019-10-30 20:55:06,522,0.07216827,-0.08712857,0.47152558
2019-10-30 20:55:06,531,0.042873528,0.0044840933,0.43903503
2019-10-30 20:55:06,541,0.04127563,0.09290096,0.39216346
2019-10-30 20:55:06,552,0.050330367,0.098759905,0.34848765
2019-10-30 20:55:06,561,0.04127563,0.036442,0.2957571
2019-10-30 20:55:06,571,0.02263352,-0.0993791,0.23130864
2019-10-30 20:55:06,582,-0.0061285943,-0.26129916,0.1551423
2019-10-30 20:55:06,591,-0.0263686,-0.339596,0.11945598
2019-10-30 20:55:06,601,-0.09880652,-0.55744237,0.034234907
2019-10-30 20:55:06,611,-0.12064443,-0.59366137,0.013462267
2019-10-30 20:55:06,622,-0.17497288,-0.48500448,0.022517007
2019-10-30 20:55:06,631,-0.20053919,-0.3177581,0.065127544
2019-10-30 20:55:06,641,-0.27031395,-0.13559806,0.080573864
2019-10-30 20:55:06,651,-0.43489715,-0.0024401194,0.086432815
2019-10-30 20:55:06,661,-0.6777772,0.034844108,0.09388966
2019-10-30 20:55:06,672,-0.954213,0.01247357,0.10720546
2019-10-30 20:55:06,681,-1.1747227,-0.086595945,0.15088126
2019-10-30 20:55:06,691,-1.2785858,-0.248516,0.21053602
2019-10-30 20:55:06,701,-1.2743249,-0.4386655,0.23024338
2019-10-30 20:55:06,711,-1.13371,-0.5068424,0.18603495
2019-10-30 20:55:06,722,-0.83809936,-0.5515834,0.13703282
2019-10-30 20:55:06,731,-0.43542978,-0.54625714,0.13809809
2019-10-30 20:55:06,741,-0.0077264896,-0.487135,0.17644757
2019-10-30 20:55:06,751,0.40399787,-0.41949078,0.21160127
2019-10-30 20:55:06,761,0.7448822,-0.33054128,0.23077603
2019-10-30 20:55:06,772,0.9526086,-0.24105915,0.23343918
2019-10-30 20:55:06,781,1.001078,-0.18087175,0.20467706
2019-10-30 20:55:06,791,0.915857,-0.121217005,0.16313179
2019-10-30 20:55:06,801,0.75180644,-0.05463803,0.13436967
2019-10-30 20:55:06,811,0.56378746,-0.054105397,0.11199913
2019-10-30 20:55:06,821,0.38375783,-0.10257489,0.0795086
2019-10-30 20:55:06,832,0.22556622,-0.19738334,0.031039117
2019-10-30 20:55:06,841,0.10998512,-0.30923602,-0.032876696
