Timestamp,Milliseconds,X,Y,Z
2019-10-30 20:55:59,10,-0.22325134,-0.67907715,0.41986084
2019-10-30 20:55:59,11,-0.20088196,-0.67481995,0.46141052
2019-10-30 20:55:59,22,-0.20088196,-0.67481995,0.46141052
2019-10-30 20:55:59,31,-0.38090515,-0.65138245,0.2366333
2019-10-30 20:55:59,43,-0.5449524,-0.5459137,0.03742981
2019-10-30 20:55:59,52,-0.5130005,-0.60131836,-0.03074646
2019-10-30 20:55:59,61,-0.3915558,-0.60450745,-0.029678345
2019-10-30 20:55:59,71,-0.2903595,-0.53100586,0.021453857
2019-10-30 20:55:59,83,-0.21685791,-0.4489746,0.106674194
2019-10-30 20:55:59,91,-0.17744446,-0.4212799,0.17485046
2019-10-30 20:55:59,102,-0.13908386,-0.40530396,0.26753235
2019-10-30 20:55:59,113,-0.13589478,-0.42874146,0.29841614
2019-10-30 20:55:59,121,-0.14335632,-0.45111084,0.29629517
2019-10-30 20:55:59,131,-0.13482666,-0.48199463,0.2803192
2019-10-30 20:55:59,141,-0.12631226,-0.5608368,0.2281189
2019-10-30 20:55:59,151,-0.10713196,-0.69825745,0.15567017
2019-10-30 20:55:59,162,-0.09222412,-0.9176941,0.081100464
2019-10-30 20:55:59,171,-0.102874756,-1.1307526,0.028915405
2019-10-30 20:55:59,181,-0.13163757,-1.3810883,0.024642944
2019-10-30 20:55:59,191,-0.1689148,-1.6921387,0.07472229
2019-10-30 20:55:59,202,-0.22750854,-1.9914856,0.15248108
2019-10-30 20:55:59,211,-0.22111511,-2.0894928,0.21214294
2019-10-30 20:55:59,222,-0.1614685,-2.1512756,0.33145142
2019-10-30 20:55:59,231,-0.12310791,-2.142746,0.37086487
2019-10-30 20:55:59,242,0.04093933,-1.9190369,0.4507599
2019-10-30 20:55:59,251,0.17410278,-1.7720337,0.44543457
2019-10-30 20:55:59,261,0.35198975,-1.6069183,0.33250427
2019-10-30 20:55:59,272,0.44787598,-1.4876099,0.17485046
2019-10-30 20:55:59,281,0.480896,-1.2713623,0.029968262
2019-10-30 20:55:59,291,0.3882141,-1.2308807,-0.02116394
2019-10-30 20:56:00,301,0.19433594,-1.4439392,0.104537964
2019-10-30 20:56:00,313,0.030288696,-1.6356812,0.20574951
2019-10-30 20:56:00,321,-0.43417358,-2.3302307,0.47631836
2019-10-30 20:56:00,331,-0.9700012,-3.5883179,0.86195374
2019-10-30 20:56:00,342,-1.14151,-4.723877,1.0313263
2019-10-30 20:56:00,351,-0.9433594,-5.149994,1.0142822
2019-10-30 20:56:00,361,-0.13375854,-5.2256165,0.7607422
2019-10-30 20:56:00,372,0.63642883,-5.024292,0.4326477
2019-10-30 20:56:00,381,1.0614624,-4.8890076,0.2803192
2019-10-30 20:56:00,391,1.3192596,-4.7355957,0.30055237
2019-10-30 20:56:00,401,0.96984863,-4.688736,0.49549866
2019-10-30 20:56:00,411,0.26890564,-4.9689026,0.75541687
2019-10-30 20:56:00,422,-0.4149933,-5.661316,0.9556885
2019-10-30 20:56:00,431,-0.6845093,-6.460266,1.0174713
2019-10-30 20:56:00,442,-0.3372345,-7.366806,1.0792542
2019-10-30 20:56:00,451,0.47982788,-8.255234,1.043045
2019-10-30 20:56:00,461,1.5770569,-8.976425,0.9386444
2019-10-30 20:56:00,472,2.4846497,-9.265106,0.8789978
2019-10-30 20:56:00,481,3.7342072,-8.682404,0.92266846
2019-10-30 20:56:00,492,4.2018585,-7.254959,1.1037598
2019-10-30 20:56:00,501,4.0708313,-5.488739,1.3786011
2019-10-30 20:56:00,511,3.6095734,-4.0815277,1.8409271
2019-10-30 20:56:00,521,2.8649597,-3.067398,2.44812
2019-10-30 20:56:00,532,1.7517548,-2.2482147,2.9978027
2019-10-30 20:56:00,541,0.48408508,-1.6122437,3.3429413
2019-10-30 20:56:00,551,-0.7175293,-1.0892029,3.4260406
2019-10-30 20:56:00,562,-1.7071533,-0.64178467,3.2481384
2019-10-30 20:56:00,571,-2.337799,-0.1890564,2.9179077
2019-10-30 20:56:00,581,-2.5497894,0.20829773,2.5642395
2019-10-30 20:56:00,592,-2.4624329,0.5608978,2.2617035
2019-10-30 20:56:00,601,-2.2344666,0.8794098,1.9943237
2019-10-30 20:56:00,612,-1.9937134,1.0509186,1.7407837
2019-10-30 20:56:00,621,-1.7827911,1.0828705,1.5256042
