Timestamp,Milliseconds,X,Y,Z,y
2019-10-30 20:54:30,4,-1.664566,2.9231415000000003,8.818893,1
2019-10-30 20:54:30,13,-2.1529846,2.968628,6.822128299999999,1
2019-10-30 20:54:30,22,-2.0213012999999997,2.8560944,6.8197327,1
2019-10-30 20:54:30,33,-0.9917908000000001,2.9901732999999995,9.424622,1
2019-10-30 20:54:30,42,-0.7810974,3.3205720000000003,9.549118,1
2019-10-30 20:54:30,52,-0.74757385,2.985382,10.190764999999999,1
2019-10-30 20:54:30,63,-0.07720947,2.731598,10.073456,1
2019-10-30 20:54:30,73,0.9499054,2.1210785,9.618546,1
2019-10-30 20:54:30,82,1.6226806999999999,2.020523,8.9266205,1
2019-10-30 20:54:30,92,2.4797974,2.8321533,7.04718,1
2019-10-30 20:54:30,102,2.8054200000000002,3.8449097,4.9977417,1
2019-10-30 20:54:30,113,2.9754028,4.4889374,2.8621216,1
2019-10-30 20:54:30,122,2.561203,4.9558105,0.314682,1
2019-10-30 20:54:30,133,2.0177155,4.936661,-0.44667053,1
2019-10-30 20:54:30,142,0.8230133,4.8720093,-0.09233093,1
2019-10-30 20:54:30,152,-1.9925689999999998,3.696457,3.9155578999999996,1
2019-10-30 20:54:30,163,-1.1713562,2.7028656000000004,5.529251,1
2019-10-30 20:54:30,172,0.29629517,1.1538239,7.073517,1
2019-10-30 20:54:30,182,0.55007935,0.6965332,8.220336999999999,1
2019-10-30 20:54:30,193,0.61231995,0.15304565,7.7534637,1
2019-10-30 20:54:30,202,0.51416016,0.45950317,6.4007416,1
2019-10-30 20:54:30,212,0.636261,1.4650726,5.2180023,1
2019-10-30 20:54:30,222,1.0025787,2.1067047000000003,4.7511444,1
2019-10-30 20:54:30,233,1.1151123,2.6286468999999997,5.2611084,1
2019-10-30 20:54:30,242,1.5843658,3.0189056,8.457367,1
2019-10-30 20:54:30,254,0.34178162,3.399582,14.021484,1
2019-10-30 20:54:30,263,1.6849213,4.1848754999999995,9.778961,1
2019-10-30 20:54:30,273,0.99539185,4.5248566,5.960205,1
2019-10-30 20:54:30,282,0.119125366,4.3835907,5.141388,1
2019-10-30 20:54:30,293,-0.59913635,3.6150665,5.0839386,1
2019-10-30 20:54:30,303,-1.1976928999999998,3.028473,7.643341,1
2019-10-30 20:54:30,312,-0.9558716,2.8800354,11.7901,1
