0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9.002987,8.68936,8.679783,8.844975999999997,9.113114999999999,9.388437,9.6063,9.754734,9.680517,9.5249,9.247185,9.067627,8.605566,8.866522999999997,9.22085,9.575175999999999,9.508141,9.773886,9.960626,9.936685,0.0
9.795433000000001,9.455471000000001,9.826557000000001,9.405194999999999,9.302249,9.053263000000001,8.131535000000001,8.208146000000001,8.514591000000001,9.060445,11.143311,10.40114,11.073882000000001,10.3341055,9.500959,9.644605,9.632635,9.146633,9.390831,9.067627,0.0
10.01569,10.820108,11.195981,10.604639,9.172968,7.595256299999999,6.5945234,6.0295157,6.848298,8.691754,17.04716,8.730058999999999,7.2409300000000005,5.9888163,4.7367024,4.0065026,3.3648839999999995,2.996193,3.1972970000000003,2.201352,0.0
1.1479486,2.2755692,3.733575,4.6169972,5.0479355,5.521967,5.9720572999999995,5.809259,5.3567743,4.873166599999999,4.4589868,4.6864266,4.063961,4.8827424000000015,4.554751,3.7168164,3.218844,4.111843,5.498026,6.32399,0.0
6.632828999999999,6.8123865000000015,6.687892999999999,6.221044,6.0773980000000005,5.7254653,5.426203,5.251434,5.150882,5.2107339999999995,5.0766644,5.057512,4.966536,4.846831,4.669668,4.3895583,4.040019999999998,3.680905,3.3505193999999996,3.0656216,0.0
2.7687535,2.273175,1.8877251,0.76728696,0.38662523,0.30762,0.42014262,0.70982856,1.0402142,1.3107474,1.2365302,1.1192194,0.9037506,0.43211314,-0.0060069337,-0.36033356,-0.6021375,-0.7218424,-0.8247886999999999,-0.9923755999999999,0.0
-1.1001100000000001,-1.1791154,-1.2461501,-1.2605146,-1.3586726999999998,-1.6268117,-1.9212859,-2.093661,-2.1535134,-2.1774544999999996,-1.9188918999999998,-1.4496485000000001,-0.6093198000000001,-0.14965287,0.18791506,0.37226066,0.48957148,0.48238918,0.53266525,0.67152303,0.0
0.80319846,0.9731795,1.1000665,1.1623132,1.399329,1.5621277,1.7440792,1.8637841,1.9308189999999998,1.9260306,1.8182962,1.5286103000000002,1.2868063,1.0761257,0.865445,0.7337696,0.6116706000000001,0.53266525,0.43929544,0.4440835999999999,0.0
0.4799951,0.5159066,0.5518181,0.53745353,0.48717734,0.42493084,0.331561,0.17355046,0.06342193,-0.034736127,-0.14486468,-0.34596896,-0.68593097,-0.89421755,-0.8918235000000001,-0.8966117,-1.097716,-1.3107908000000001,-1.4688013,-1.4448603000000002,0.0
-1.3538846000000002,-1.5717475,-1.629206,-1.7321521,-1.7872164000000001,-1.3227613,-1.5909003000000002,-2.0840847,-1.8949508999999998,-1.5190774,-0.93012905,-0.65959585,1.8422372,1.499881,2.1055882,2.4383678,2.4742792000000002,2.4072443999999997,2.1582582,1.9475775000000002,0.0
1.7057736000000001,1.2796241000000002,1.1096431,0.7577106,0.73855776,0.7026463000000001,0.66194665,0.6978581,0.73855776,0.6978581,0.51351255,0.36268428,0.2908613,0.22382653,0.21425015,0.28607309999999997,0.36986655,0.5518181,0.77446926,1.0928843000000001,0.0
1.3945408000000001,1.6243743,1.6554976000000003,1.5525514,1.3442646999999999,0.95163256,0.7481342,0.63561153,0.4656305,0.18552095,-0.12092368,-0.4584916,-0.566226,-0.55904377,-0.39145684,-0.16162336,0.19988555,0.5350594,0.7505283,0.7122227,0.0
0.73616374,0.647582,0.19509733,-0.20950535,-0.4441270000000001,-0.45609750000000004,-0.36512175,-0.23823452,0.034692742,0.35550195,0.70743454,0.889386,1.0306379,1.0713375,1.1359781,1.157525,1.1838601,1.2197716,1.2604712,1.3299001,0.0
1.4017231,1.5621277,1.5621277,1.5046693000000002,1.5381867,1.5477631,1.6985914,1.7512615000000002,1.7608378,1.7704144,1.7368970000000001,1.6028273000000002,1.566916,1.4663636999999998,1.3969348999999998,1.3514469999999998,1.3155355,1.2748358,1.2987768999999998,1.2604712,0.0
1.2724417,1.1431605,0.9492385,0.79601616,0.645188,0.48957148,0.331561,0.20946193,0.0059635565,-0.07304171,-0.22386992,-0.23823452,-0.30526927,-0.2765401,-0.274146,-0.34357488,-0.36751586,-0.53270864,-0.70987195,-0.90139985,0.0
-1.1503862,-1.3850079,-1.4735895,-1.3227613,-0.84394145,-0.32202798,0.18552095,0.6308233,0.91332704,1.0090908,0.9492385,0.79601616,0.5350594,0.09215111,-0.20471713,-0.47525027,-0.65959585,-0.72423655,-0.69550735,-0.5351026999999999,0.0
-0.36033356,0.056239627,0.17594457,0.5709709,0.77446926,0.7720752,0.75531644,0.6810994,0.5757591,0.47520694,0.40577802,0.39859575,0.43450722,0.43929544,0.4799951,0.53027123,0.5757591,0.5183007000000001,0.49914786,0.42014262,0.0
