0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.29137516,0.093455,0.018929506000000002,-0.020165836,-0.021387563999999998,0.03603372,0.1264417,0.26938403,0.39400044,0.48929533,0.5161734,0.47707805,0.27427095,0.11422439999999999,0.09101154,0.07390733,-0.011613729,-0.040935233,0.09712019,0.29870555,0.0
0.49662572,0.6395681,0.7556324000000001,0.8252709999999999,0.9254528000000001,0.9914261999999999,0.83137965,0.5687078000000001,0.26449709999999993,-0.04826561,-0.111795545,-0.07880885,-0.1850993,-0.21197735,-0.6346957,-0.84483314,-0.91202825,-0.94501495,-0.83628106,-0.8509418,0.0
-0.9034761999999998,-0.9535671,-0.8961458000000001,-0.68723005,-0.35247624,-0.026274482000000002,0.19363682,0.3805614,0.6933242,1.3909316,2.2901247000000002,3.1111267000000002,3.0097232000000003,2.94375,2.7800380000000002,2.2962332,1.7293506999999997,0.7568541,0.5149517,-0.23641194,0.0
-0.9731146999999999,-1.5412191000000002,-2.1117666,-2.8997822,-3.5497422,-4.175267,-4.511243,-4.6309724,-4.6541853,-4.6969457000000014,-4.6908374,-4.660294,-4.9278526,-5.3530145,-5.6694427,-6.2241077,-6.905833,-7.484932400000001,-7.6608615,-7.442172,0.0
-7.2075996,-7.0231185,-6.922936999999999,-6.9253800000000005,-6.980358,-6.998684,-6.8985023000000005,-6.6504910000000015,-6.2082253,-5.613243,-4.9681697,-4.3365355,-3.7439970000000002,-3.1929972,-2.651771,-2.0934405,-1.3066471000000002,-0.9254673000000001,-0.6762345000000001,-0.6029306999999999,0.0
-0.660352,-0.7886335999999999,-0.96089745,-1.1307180000000001,-1.2370085,-1.1319396000000002,-1.0232058000000002,-0.7263254,-0.37446737,0.17531088,0.48685187,0.7067631999999999,0.83137965,0.86070114,0.8008364,0.644455,0.5467166999999999,0.41110465,0.30359244,0.23151043,0.0
0.18630645,0.16675878,0.17042397,0.18019779,0.18997164,0.17408915,0.13621554,0.09712019,0.06657695,0.060468312,0.049472746,0.064133495,0.08734635,0.08734635,0.06535522,0.03969891,-0.010392,-0.07025675,-0.09224787,-0.10446517,0.0
-0.08736095599999999,-0.029939672,0.048251014,0.09589846,0.26449709999999993,0.4013308,0.5516036,0.71531534,0.9486657,1.0537343000000001,1.1453639,1.2760891,1.321293,1.3371754999999999,1.3176278000000001,1.2736455,1.2064504999999999,1.1258163,1.03663,0.93156147,0.0
0.75318897,0.62124217,0.49296049999999997,0.37567449999999997,0.28160134,0.19974546,0.1301069,0.042142365,0.009155670999999999,-0.08858269,-0.14600396,-0.21075563,-0.30971572,-0.43921906,-0.5675005999999999,-0.68600833,-0.80695957,-0.9523454,-1.1661481000000002,-1.2113521,0.0
-1.1661481000000002,-1.0806271,-0.96211916,-0.80329436,-0.6591303000000001,-0.46121016,-0.25351617,-0.17288199999999998,-0.20342524,-0.28039423,-0.38424122,-0.4538798,-0.5345139,-0.44044077,-0.4379973,-0.38424122,-0.30727226,-0.18265584,-0.0042833528,0.28404477,0.0
