0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.2628237,0.12636009,0.07368993,-0.017285823999999998,-0.057985503,-0.0077094324,0.044960745,0.13114831,0.14790699,0.10720732,0.080872215,-0.04601501,-0.263878,-0.73790956,-0.97253126,-1.1664531999999999,-0.77382106,-0.6924216999999999,-0.82409716,-0.8145207,0.0
-0.6876335,-0.4721646,-0.49371147,-0.73072726,-0.8145207,-0.8815555,-0.8528263,-0.97253126,-1.0443542,-0.8217030000000001,-0.51047015,-0.05319730599999999,-0.40752393,-0.92464924,-0.7067863,-0.7810033000000001,-0.2782426,0.7919195,0.93556553,0.79670775,0.0
0.3011293,-0.13938487,-0.39315936,-0.32612458,-0.39315936,-0.47455868,0.26761192,1.6130954,1.550849,0.12636009,-1.4441686000000002,-3.2565017000000003,-2.3826556,-0.6469338000000001,1.5484548,2.1589499,2.039245,1.8501112000000002,1.8884168000000001,2.2690785,0.0
2.453424,1.8668699,1.5484548,2.1302207,2.5348234,3.0711014,3.758208,4.0885935,4.158023,4.1101410000000005,3.4876747000000003,3.1501067000000003,3.4517632000000007,4.567414,5.12045,6.4779043,7.710864999999999,8.259113000000001,8.939038,9.68839,0.0
9.973289,9.961317999999999,10.033141,10.236639,10.152846,10.341978999999998,10.68673,11.134426,11.867021000000001,12.348234,12.769596,13.040128999999999,13.243628,13.442337,13.585982999999999,13.827786999999999,13.957069,14.158173999999999,14.409554,15.05596,0.0
16.032753,16.84914,17.098125,17.074185999999994,16.791681,16.387079999999994,15.977688,15.458167999999999,14.945831,14.177326,13.526132,13.104769000000001,12.762413,12.467939,12.271624000000001,12.312324,12.384146000000001,12.467939,12.400903999999999,12.422450999999999,0.0
12.606797,12.829448,13.238839000000002,13.643442000000002,14.100714000000002,14.364065,14.474195000000002,14.445464999999999,14.134232500000001,13.720053,13.382485,13.099981,12.29317,11.764074,11.421719,11.211038,11.055421,11.055421,11.155973,11.385807000000002,0.0
11.560576,11.474388000000001,11.282860000000001,11.112879,10.533507,10.061871,9.501650999999999,8.960585,8.352483,7.7850823,7.294291499999999,6.556909599999999,6.1092134000000025,5.7093987,5.3718305,5.0821447,4.8068233,4.4046144,3.9545237999999996,3.5092218,0.0
3.1884124,2.9274557,2.793386,2.719169,2.6832572999999997,2.6521342,2.6114345,2.5108824,2.4462416,2.4486357999999995,2.4438477,2.4582121,2.5539763,2.721563,2.88915,3.1429245,3.5379508,3.9617063999999997,4.591355,5.2281847,0.0
5.7979803,6.748437400000001,7.5313077,8.196867,7.9670334,8.702022999999999,9.207177,9.441798,9.93259,10.614907,11.167944,11.227797,11.603669,11.680282,12.075307,12.549338,13.207716,13.686535000000001,13.801453,13.597954000000001,0.0
13.104769000000001,12.204588000000001,11.88378,11.069785000000001,10.631665,10.313251,10.006806,9.78655,9.592628,9.405888000000001,9.025226,8.637382,8.199261,7.734806,7.33978,7.0668526,6.980664999999999,6.8633539999999975,6.796319,6.67422,0.0
6.523391999999999,6.5186043,6.5257864,6.7101315999999995,6.9543295,7.176981,7.536095599999999,7.943092299999999,8.357272,8.843274000000003,9.214359,9.578261999999999,9.709937,9.903858999999999,10.092993,10.375497,10.737006,11.093726,11.433688,12.309928999999999,0.0
12.63792,13.088011,13.655412,13.995373999999998,14.318577,14.498135999999999,14.5148945,14.241966,13.748782,13.085617,12.163889,11.69704,11.249343,10.985992,10.672365,10.483232000000001,10.440138000000001,10.253397999999999,10.138481,9.987653,0.0
9.820066,9.614173,9.43701,8.838485,8.481765,8.292631,7.6988945000000015,7.3325977,6.987847299999999,6.67422,6.327076,5.862621,5.570541,4.988775,4.6272655,4.3160334,4.0143766,3.7917252,3.5379508,3.3583934,0.0
3.231506,3.1429245,3.1453185,3.1189835,3.1501067000000003,3.1525008999999997,3.202777,3.3392406,3.5355567999999997,3.7965133,4.1125345,4.265757,4.5626254,4.799641,4.993563,5.4580183,5.8650150000000005,6.3677754,6.9399652000000005,7.6510130000000025,0.0
8.232778999999999,8.658928,9.063531,9.465739,9.901465,10.272552000000001,10.648424,10.99078,11.275679,11.541423,11.819139,12.089672,12.309928999999999,12.432028,12.329082000000001,12.18783,11.953208,11.711404,11.4289,11.048239,0.0
10.789676,10.270156,10.109752,10.066658,9.884707,9.523197999999999,9.039589999999999,8.563164,8.08195,7.5863724,7.117128999999999,6.7699842000000015,6.4012933,6.262435,6.1977944,6.353411,6.52818,6.8035016000000015,7.186558,7.481032000000001,0.0
7.722835499999999,8.213626,8.539223,8.874397,9.1976,9.604597,9.961317999999999,10.241427,10.404226,10.420985,10.363526,10.253397999999999,10.181575,10.296493,10.468867,10.823194,11.239766,11.74971,12.2405,12.745655000000001,0.0
13.140680999999999,13.29151,13.123922,12.669044,12.314717,12.046578,11.811956,11.699433,11.570152,11.299619,10.93811,10.557447999999999,10.227063000000001,9.879918,9.685996000000001,9.520804,9.415463,9.274211,9.123383500000001,8.788209,0.0
8.407548,7.852117,7.459484599999999,6.961512,6.470722,5.7907977,5.355072,4.9432874,4.6033254,4.313639,4.146052399999999,3.8659421999999997,3.6648377999999995,3.5140097000000003,3.3057232000000005,3.114195,2.917879,2.8604207,2.8556328,2.8460562,0.0
