Timestamp,Milliseconds,X,Y,Z,y
2019-10-30 21:07:01,1,0.2628237,2.1050591,9.002987,0
2019-10-30 21:07:01,11,0.12636009,2.0140834,8.68936,0
2019-10-30 21:07:01,21,0.07368993,1.935078,8.679783,0
2019-10-30 21:07:01,32,-0.017285823999999998,1.7411561000000002,8.844975999999997,0
2019-10-30 21:07:01,41,-0.057985503,1.6741214,9.113115,0
2019-10-30 21:07:01,51,-0.0077094324,1.5615987,9.388437,0
2019-10-30 21:07:01,61,0.044960745,1.5352635,9.6063,0
2019-10-30 21:07:01,72,0.13114831,1.5400518,9.754734,0
2019-10-30 21:07:01,81,0.14790699,1.619057,9.680517,0
2019-10-30 21:07:01,91,0.10720732,1.6932740000000002,9.5249,0
2019-10-30 21:07:01,101,0.080872215,1.6525743999999998,9.247185,0
2019-10-30 21:07:01,112,-0.04601501,1.7004564999999998,9.067627,0
2019-10-30 21:07:01,121,-0.263878,0.9918032,8.605566,0
2019-10-30 21:07:01,132,-0.73790956,1.6789095,8.866522999999997,0
2019-10-30 21:07:01,141,-0.97253126,1.7698853,9.22085,0
2019-10-30 21:07:01,151,-1.1664532,2.100271,9.575176,0
2019-10-30 21:07:01,161,-0.77382106,1.7267916,9.508141,0
2019-10-30 21:07:01,172,-0.6924216999999999,1.6046925,9.773886,0
2019-10-30 21:07:01,181,-0.82409716,1.7339738999999998,9.960626,0
2019-10-30 21:07:01,191,-0.8145207,1.8680433,9.936685,0
2019-10-30 21:07:02,201,-0.6876335,2.0021129,9.795433,0
2019-10-30 21:07:02,211,-0.4721646,2.07633,9.455471,0
2019-10-30 21:07:02,221,-0.49371147,2.251099,9.826557,0
2019-10-30 21:07:02,231,-0.73072726,2.3588338,9.405195,0
2019-10-30 21:07:02,241,-0.8145207,2.344469,9.302249,0
2019-10-30 21:07:02,251,-0.8815555,2.277434,9.053263,0
2019-10-30 21:07:02,262,-0.8528263,2.1768822999999995,8.131535000000001,0
