0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2.1050591,2.0140834,1.9350779999999999,1.7411561000000002,1.6741214,1.5615987,1.5352635000000001,1.5400518,1.619057,1.6932740000000002,1.6525743999999998,1.7004564999999998,0.9918031999999999,1.6789095,1.7698852999999999,2.1002709999999998,1.7267916,1.6046924999999999,1.7339738999999998,1.8680433,0.0
2.0021129,2.07633,2.251099,2.3588337999999998,2.3444689999999997,2.277434,2.1768822999999995,2.3372867000000004,2.2870107,2.1816702,1.7770675,1.4083763,1.4155587,1.058838,0.61832386,0.78830487,0.7667579999999999,0.67817634,1.3054299999999999,0.94870955,0.0
1.7315797,1.9781718000000001,2.2750401,2.7634363,3.048334,2.440233,2.1792762000000003,2.0476007,1.4562583,0.20653887,-0.29622188,0.9534976999999999,0.98701507,-0.40156220000000004,-0.28185728,0.9056156999999999,2.0452068,2.7299189999999998,3.247044,3.2973201000000003,0.0
3.048334,2.4330506,1.0037737,-0.18848744,-1.1748562,-1.8236569,-2.0056083,-1.7302871,-1.7661985,-2.0247612,-3.2720866,-4.478712000000002,-4.981473,-4.806704,-3.8801877,-3.3079980000000004,-3.3774269999999995,-3.9280698,-4.8090980000000005,-5.381287,0.0
-5.6206974999999995,-5.91996,-6.188099,-6.6094604000000015,-7.0308213,-7.6173759999999975,-8.124926,-8.546287,-8.917372,-9.233393,-9.264516,-9.451255,-9.618841999999999,-9.709817999999999,-9.7529125,-9.824736,-9.937259,-10.219761,-10.372983999999999,-10.044992,0.0
-9.441678999999999,-8.306877,-7.624558,-5.8888364,-5.20173,-4.8713440000000015,-4.6247525000000005,-4.318308,-4.040592,-4.1555089999999995,-4.296761,-4.4380120000000005,-4.5601115,-4.6774225,-4.648693,-4.6510873,-4.902467700000001,-5.165818,-5.3645287,-5.443534,0.0
-5.5799980000000025,-5.6230910000000005,-5.7284317000000025,-5.907989499999999,-6.168946,-6.403568,-6.4706025,-6.362868,-6.178522,-5.9175653,-5.8146195,-6.0468470000000005,-6.8584460000000025,-7.5024586,-8.323635000000001,-8.958072,-9.779247,-10.243702,-10.605211,-10.937991,0.0
-11.277953,-11.637069,-11.816626,-11.890842,-11.977031,-12.01773,-11.91239,-11.725649,-11.462297999999999,-11.091213,-10.626759,-9.884587,-9.472802,-9.099323,-8.730632,-8.4577055,-8.318848,-8.084226,-7.8328443,-7.4282417,0.0
-6.9781512999999995,-6.494543,-6.0827584,-5.833772,-5.6566085999999975,-5.5680275,-5.6039386,-5.6230910000000005,-5.6183033,-5.721248999999999,-5.9965706,-6.3317447,-6.542425,-6.8177466,-7.1289789999999975,-7.535976400000001,-7.7298985,-7.744262700000001,-7.8998795,-8.555863,0.0
-8.759361,-9.226211,-9.89177,-10.815892,-12.17574,-12.094341,-12.61386,-13.607410999999999,-14.170024,-14.282547000000001,-14.3591585,-14.287335,-14.102989,-13.202808,-11.962666,-10.586058999999999,-9.367462,-8.136896,-7.3851485,-6.9877275999999995,0.0
