0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-0.12363124,-0.16883524,-0.16883524,-0.16028312,-0.14440064,-0.11385739999999996,-0.083314165,-0.06254476,-0.047884014,-0.046662282,-0.05887958,-0.064988226,0.09017141,0.10971908,0.020532835,-0.06010131,-0.08942282,-0.08820109,-0.061323036,-0.023449425,0.0
0.0009851642,0.011980728999999999,-0.01245386,-0.056436118,-0.11141394,-0.14806584,-0.17372215,-0.20548712,-0.20426539,-0.19326982,-0.26535183,-0.38996828,-0.5561235,-0.57933635,-0.6074361,-0.63920105,-0.684405,-0.7186135,-0.78825206,-0.7564871,0.0
-0.7442698,-0.7186135,-0.64164454,-0.5231368,-0.39974207,-0.27023876,-0.13218334,-0.03200153,-0.005123483,0.07062374,0.31130445,0.73157936,1.1823975,1.5440295,1.7407278999999998,1.8702311999999999,1.9019960999999999,1.6368809,1.4621736,0.74379665,0.0
0.1561448,-0.4840414000000001,-1.054589,-1.2732786,-1.1743186,-0.9275291999999999,-0.7296090999999999,-0.6538618,-0.6611922,-0.6831833,-0.540241,-0.26901704,0.12071465,0.53976786,0.87940866,0.93438643,0.85986096,0.8342046000000001,1.0492290000000002,1.19828,0.0
1.3119009,1.4450693000000001,1.5904552,1.7541669999999998,1.9569740000000002,2.213537,2.6912332,3.0259871,3.3485236000000005,3.6295214,3.8445457999999997,4.0143666,4.1548657,4.273373599999998,4.366225,4.438307,4.5177192999999995,4.5800276,4.642336,4.661883400000002,0.0
4.5922446,4.40532,4.0974445,3.7101557,3.2996545,2.697342,2.5104172,2.1585593,1.8335793000000002,1.4352956000000001,1.2227145000000001,1.0345683,0.87452173,0.72913593,0.5935239000000001,0.4139297000000001,0.30641752,0.13537539999999998,-0.007566941999999998,-0.116300866,0.0
-0.2213696,-0.33132523,-0.4583851,-0.61354476,-0.78458685,-0.969068,-1.1633229999999999,-1.3746822,-1.6520147,-1.8242786,-2.2005713,-2.4669084999999997,-2.7075891,-2.8981787999999997,-3.0411212000000005,-3.1180902,-3.1999462000000003,-3.2659194,-3.2989059999999997,-3.3392231,0.0
-3.444292,-3.5127089999999996,-3.5627997000000002,-3.5811257000000003,-3.6080036,-3.5884562000000004,-3.543252,-3.4736135000000004,-3.3245625,-3.2353764,-3.1461900000000003,-2.9678174999999998,-2.848088,-2.725915,-2.6037421000000003,-2.4803474,-2.3508441,-2.2042365000000004,-2.039303,-1.8474915,0.0
-1.5603851,-1.3783473999999998,-1.2097487,-1.0484804,-0.8969860000000001,-0.7528219,-0.60987955,-0.3789727000000001,-0.30078202,-0.055214386,0.12926675,0.33940423,0.5593155,0.7841137,1.0247945,1.2825792999999999,1.5428077,1.7712710999999999,2.0473819,2.182994,0.0
2.3980181000000003,2.5336301,2.6570249,2.7572067000000002,2.9612355,3.1371646,3.2776635,3.3827322,3.5452220000000003,3.744364,3.829885,3.8763108,4.071788,4.198848,4.2904778,4.2745953000000005,4.1560874,3.9080758,3.5611045,3.0870736,0.0
