Timestamp,Milliseconds,X,Y,Z
2019-10-30 21:07:01,1,-0.21332158,0.29137516,-0.12363124
2019-10-30 21:07:01,12,-0.2267606,0.093455,-0.16883524
2019-10-30 21:07:01,21,-0.25119516,0.018929506,-0.16883524
2019-10-30 21:07:01,31,-0.28418186,-0.020165836,-0.16028312
2019-10-30 21:07:01,41,-0.31839028,-0.021387564,-0.14440064
2019-10-30 21:07:01,51,-0.34771177,0.03603372,-0.1138574
2019-10-30 21:07:01,61,-0.378255,0.1264417,-0.083314165
2019-10-30 21:07:01,72,-0.39902443,0.26938403,-0.06254476
2019-10-30 21:07:01,81,-0.40757653,0.39400044,-0.047884014
2019-10-30 21:07:01,91,-0.40024614,0.48929533,-0.046662282
2019-10-30 21:07:01,101,-0.38192022,0.5161734,-0.05887958
2019-10-30 21:07:01,111,-0.3684812,0.47707805,-0.064988226
2019-10-30 21:07:01,122,-0.35137698,0.27427095,0.09017141
2019-10-30 21:07:01,131,-0.3403814,0.1142244,0.10971908
2019-10-30 21:07:01,141,-0.28784704,0.09101154,0.020532835
2019-10-30 21:07:01,151,-0.18644352,0.07390733,-0.06010131
2019-10-30 21:07:01,161,-0.08381826,-0.011613729,-0.08942282
2019-10-30 21:07:01,172,-0.020288318,-0.040935233,-0.08820109
2019-10-30 21:07:01,181,0.012698377,0.09712019,-0.061323036
2019-10-30 21:07:01,191,4.810824E-4,0.29870555,-0.023449425
2019-10-30 21:07:02,201,-0.047166362,0.49662572,9.851642E-4
2019-10-30 21:07:02,211,-0.119248405,0.6395681,0.011980729
2019-10-30 21:07:02,222,-0.07648788,0.7556324,-0.01245386
2019-10-30 21:07:02,231,-0.064270586,0.825271,-0.056436118
2019-10-30 21:07:02,241,-0.11802668,0.9254528,-0.11141394
2019-10-30 21:07:02,251,-0.09725728,0.9914262,-0.14806584
2019-10-30 21:07:02,261,-0.11558322,0.83137965,-0.17372215
2019-10-30 21:07:02,271,-0.09725728,0.5687078,-0.20548712
2019-10-30 21:07:02,281,-0.015401401,0.2644971,-0.20426539
2019-10-30 21:07:02,291,0.118988834,-0.04826561,-0.19326982
2019-10-30 21:07:02,301,0.2533791,-0.111795545,-0.26535183
2019-10-30 21:07:02,311,0.45740792,-0.07880885,-0.38996828
2019-10-30 21:07:02,322,0.9351041,-0.1850993,-0.5561235
2019-10-30 21:07:02,331,1.030399,-0.21197735,-0.57933635
2019-10-30 21:07:02,341,1.1012594,-0.6346957,-0.6074361
2019-10-30 21:07:02,351,1.107368,-0.84483314,-0.63920105
2019-10-30 21:07:02,361,1.075603,-0.91202825,-0.684405
2019-10-30 21:07:02,371,0.9680908,-0.94501495,-0.7186135
2019-10-30 21:07:02,382,0.85446995,-0.83628106,-0.78825206
2019-10-30 21:07:02,391,0.809266,-0.8509418,-0.7564871
2019-10-30 21:07:02,401,0.75428814,-0.9034762,-0.7442698
2019-10-30 21:07:02,411,0.7897183,-0.9535671,-0.7186135
2019-10-30 21:07:02,421,0.8776828,-0.8961458,-0.64164454
2019-10-30 21:07:02,431,0.9436562,-0.68723005,-0.5231368
2019-10-30 21:07:02,442,0.88623494,-0.35247624,-0.39974207
2019-10-30 21:07:02,451,0.65899324,-0.026274482,-0.27023876
2019-10-30 21:07:02,461,0.30102655,0.19363682,-0.13218334
2019-10-30 21:07:02,471,-0.25241688,0.3805614,-0.03200153
2019-10-30 21:07:02,481,-0.55296236,0.6933242,-0.005123483
2019-10-30 21:07:02,492,-0.77287364,1.3909316,0.07062374
2019-10-30 21:07:02,501,-0.8864945,2.2901247,0.31130445
2019-10-30 21:07:02,511,-0.88771623,3.1111267,0.73157936
2019-10-30 21:07:02,521,-1.0208848,3.0097232,1.1823975
2019-10-30 21:07:02,531,-1.2713393,2.94375,1.5440295
2019-10-30 21:07:02,542,-1.5596675,2.780038,1.7407279
2019-10-30 21:07:02,551,-1.7893525,2.2962332,1.8702312
2019-10-30 21:07:02,561,-1.9298514,1.7293507,1.9019961
2019-10-30 21:07:02,571,-2.0422506,0.7568541,1.6368809
2019-10-30 21:07:02,581,-2.0679069,0.5149517,1.4621736
2019-10-30 21:07:02,591,-2.1790843,-0.23641194,0.74379665
2019-10-30 21:07:02,602,-2.2365055,-0.9731147,0.1561448
2019-10-30 21:07:02,611,-2.1705322,-1.5412191,-0.4840414
2019-10-30 21:07:02,621,-1.9738337,-2.1117666,-1.054589
2019-10-30 21:07:02,631,-1.602428,-2.8997822,-1.2732786
2019-10-30 21:07:02,641,-1.195592,-3.5497422,-1.1743186
2019-10-30 21:07:02,652,-0.78997785,-4.175267,-0.9275292
2019-10-30 21:07:02,661,-0.5053149,-4.511243,-0.7296091
2019-10-30 21:07:02,671,-0.4271242,-4.6309724,-0.6538618
2019-10-30 21:07:02,681,-0.5639579,-4.6541853,-0.6611922
2019-10-30 21:07:02,692,-1.0526497,-4.6969457,-0.6831833
2019-10-30 21:07:02,701,-1.381295,-4.6908374,-0.540241
2019-10-30 21:07:02,711,-1.5828803,-4.660294,-0.26901704
2019-10-30 21:07:02,721,-1.5743282,-4.9278526,0.12071465
2019-10-30 21:07:02,732,-1.3409779,-5.3530145,0.53976786
2019-10-30 21:07:02,741,-1.051428,-5.6694427,0.87940866
2019-10-30 21:07:02,752,-0.77653885,-6.2241077,0.93438643
2019-10-30 21:07:02,761,-0.7069003,-6.905833,0.85986096
2019-10-30 21:07:02,771,-0.766765,-7.4849324,0.8342046
